created,text,retwc,hashtag,followers,friends
2021-09-26 02:20:27,"b""RT @tbird_goinggalt: Dozens of Massachusetts State Troopers Resign Ahead of Deadline for State's Mandatory Vaccine Mandate https://t.co/DAT\xe2\x80\xa6""",10,None,41007,39031
2021-09-26 02:20:27,b'RT @TheDemCoalition: FACT CHECK FOR @FoxNews \xf0\x9f\x91\x87\n\nPresident Joe Biden said on August 18th in a major speech that vaccine boosters would be re\xe2\x80\xa6',8,None,2535,2778
2021-09-26 02:20:26,b'RT @ErrolWebber: If YOUR vaccine doesn\xe2\x80\x99t protect you\xe2\x80\xa6\n\nHow is MY vaccine going to protect you?\n\nI\xe2\x80\x99ll wait\xe2\x80\xa6',2471,None,88,151
2021-09-26 02:20:26,b'RT @waltermasterson: Sign this and let\xe2\x80\x99s help sue FOX NEWS into oblivion https://t.co/AC0VUTGOE2',27,None,7186,7418
2021-09-26 02:20:26,b'@bigdude_365 @LisannaBoo This tells me you might not understand how the vaccine works. Let\xe2\x80\x99s say \xe2\x80\x9cOo\xe2\x80\x9d is original A\xe2\x80\xa6 https://t.co/FXAKoUMZUI',0,None,154,1348
2021-09-26 02:20:25,"b'RT @OccupyDemocrats: BREAKING: Federal judge rules in favor of a Kentucky hospital system\xe2\x80\x99s COVID vaccine mandate, turning down a legal req\xe2\x80\xa6'",7523,None,84,218
2021-09-26 02:20:24,b'RT @WajahatAli: New @thedailybeast column out tomorrow where I say we need vaccine mandates now and give zero thoughts and prayers for thos\xe2\x80\xa6',68,None,1692,3401
2021-09-26 02:20:24,b'RT @truthp0st: The media will not report this: A 11 year-old female dies after getting the #Pfizer injection on 2021-09-14.\nNote: The @ford\xe2\x80\xa6',39,Pfizer,282,898
2021-09-26 02:20:24,b'@MandyLeonxo What is funny not a aminal rights motoring.    Complying all animals killed to get vaccine.',0,None,40,389
2021-09-26 02:20:24,b'@Profess0rP How can you allow your hospital to have visitation as long as the people can show a negative covid test\xe2\x80\xa6 https://t.co/i99NbUTnc7',0,None,263,429
2021-09-26 02:20:24,b'RT @celliottability: Over 80% of Ontarians 12+ have received two doses of the #COVID19 vaccine! Together we can #StopTheSpread of COVID-19.\xe2\x80\xa6',24,COVID19,251,2261
2021-09-26 02:20:24,"b'RT @AK4WA: Woodinville, WA\n\nTownhall concerning civil rights and the tyranny of vaccine mandates.\n\n#TellThemNO https://t.co/hBYXxVSnHA'",45,TellThemNO,558,786
2021-09-26 02:20:24,b'Pincode: 560096\nCOVISHIELD - Dose 1: 200 slots\n\nAge: 18 and above  (All Ages)\nDate: 02 Oct 2021\nFees: \xe2\x82\xb9780\nSPANDANA\xe2\x80\xa6 https://t.co/CDWLJCKSd3',0,None,22,0
2021-09-26 02:20:23,"b'RT @MSNBC: ""The refusal to get vaccinated has cost all of us,"" President Biden says. https://t.co/PAPJeOUOCH'",1527,None,151,572
2021-09-26 02:20:23,"b""RT @birgitomo: I'm yet to look after one patient with covid19 vaccine-induced adverse effect. The vaccine is safe. Get vaccinated.""",195,None,66,184
2021-09-26 02:20:23,"b'RT @ScooterCasterNY: They were not asked to show vaccine cards, despite a sign at the entry stating its required. Food court is letting eve\xe2\x80\xa6'",187,None,965,1505
2021-09-26 02:20:23,"b'RT @Cleopat50595374: @POTUS The Constitution does not give you any such power. Hundreds of Doctors, Scientists are showing disturbing evide\xe2\x80\xa6'",1,None,1277,4436
2021-09-26 02:20:23,"b'@BigThiccBitch @Guiller60687757 @ABC We can get rid of the virus, but not with this RNA vaccine'",0,None,1216,1268
2021-09-26 02:20:22,b'RT @andrewbostom: Covid-19 Vaccine Mandate for New York City Teachers Blocked by Federal Judge -https://t.co/L24YcwsfPQ',25,None,30,56
2021-09-26 02:20:22,b'RT @RealCandaceO: This is your daily reminder that I am still unvaccinated and I will never get the Covid-19 vaccine. \n\nI refuse to submit\xe2\x80\xa6',3696,None,2416,625
2021-09-26 02:20:22,b'RT @francesca6365: CBC Facebook article today:\n\n\xe2\x80\x9cLegal experts say protests against vaccine mandates are being fueled by a pseudo legal ide\xe2\x80\xa6',107,None,22,215
2021-09-26 02:20:22,"b'RT @OccupyDemocrats: BREAKING: Federal judge rules in favor of a Kentucky hospital system\xe2\x80\x99s COVID vaccine mandate, turning down a legal req\xe2\x80\xa6'",7523,None,95,471
2021-09-26 02:20:22,b'@Jo_IsABitch If I can fit it in between my two shingles shots and my flu vaccine.',0,None,996,1503
2021-09-26 02:20:21,"b""RT @Lukewearechange: WOW HUGE NEWS:\n\nBREAKING: Federal judge temporarily blocks NYC schools, nation's largest district, from enforcing vacc\xe2\x80\xa6""",1567,None,1397,1958
2021-09-26 02:20:21,b'@eschaton2021 I don\xe2\x80\x99t think Americans will ever want top-down enforced religious morality from the state. At most a\xe2\x80\xa6 https://t.co/3gWXTN9aYB',0,None,3833,808
2021-09-26 02:20:21,b'RT @TheDemCoalition: FACT CHECK FOR @FoxNews \xf0\x9f\x91\x87\n\nPresident Joe Biden said on August 18th in a major speech that vaccine boosters would be re\xe2\x80\xa6',8,None,495,237
2021-09-26 02:20:21,"b'RT @ScooterCasterNY: They were not asked to show vaccine cards, despite a sign at the entry stating its required. Food court is letting eve\xe2\x80\xa6'",187,None,1387,3178
2021-09-26 02:20:20,"b'@Dan_Shaughnessy What? Baseball players are not sheep, the vaccine is a money grab for big Pharma, maybe they had i\xe2\x80\xa6 https://t.co/bQHQX1kfj2'",0,None,628,1394
2021-09-26 02:20:20,"b""RT @PearsonSharp: A federal judge puts a temporary halt on New York City's vaccine mandate, saving teachers and other department of educati\xe2\x80\xa6""",54,None,3,52
2021-09-26 02:20:20,b'Pincode: 560098\nCOVISHIELD - Dose 2: 30 slots\n\nAge: 18 and above  (All Ages)\nDate: 26 Sep 2021\nFees: \xe2\x82\xb9780\nOLYMPUS C\xe2\x80\xa6 https://t.co/veqh3vYe0n',0,None,22,0
2021-09-26 02:20:20,"b'RT @CallMeHalfPnt: If the vaccine passports are temporary, why are people getting fired for not getting vaccinated instead of getting laid\xe2\x80\xa6'",586,None,267,204
2021-09-26 02:20:20,b'RT @CBCToronto: An inaccurate Canadian study suggesting an extremely high rate of heart inflammation after COVID-19 vaccines has been retra\xe2\x80\xa6',44,None,283,1192
2021-09-26 02:20:20,b'New York Vaccine Mandate Threatens Hospital Staff Shortage https://t.co/CRISEuZ5OA via @BreitbartNews',0,None,786,1318
2021-09-26 02:20:19,b'RT @MaitreyaBhakal: Global vaccine doses delivered so far:\n\nChina: 865 million\nQuad: 79 million\n\nDamn China must be so worried about the th\xe2\x80\xa6',35,None,90,320
2021-09-24 13:51:10,b'@SkipJackAJ @GLSilvermanMD @SabiVM @Csimmons21 @GovCanHealth You were specifically replying to someone who said tha\xe2\x80\xa6 https://t.co/NXhZCxvDvV',0,None,9,57
2021-09-24 13:51:10,b'The teacher\xe2\x80\x99s death comes at a time when school districts are debating whether to require employees get the COVID v\xe2\x80\xa6 https://t.co/os1JeJXqAj',5,None,223057,623
2021-09-24 13:51:10,"b'RT @agustranda: seokjin acknowledging vaccine hesitancy while being empathetic, kind and encouraging just makes me feel really, really warm\xe2\x80\xa6'",7235,None,27,51
2021-09-24 13:51:10,b'The teacher\xe2\x80\x99s death comes at a time when school districts are debating whether to require employees get the COVID v\xe2\x80\xa6 https://t.co/m7DKDzQibQ',0,None,248054,644
2021-09-24 13:51:10,b'RT @Reuters: Mexico to use only Pfizer COVID-19 vaccine on at-risk kids https://t.co/3qeXtOJp4s https://t.co/IHJ7fIl54K',27,None,849,1163
2021-09-24 13:51:10,b'RT @lisabowes: after listening to the news this morning 14 yr old says:\n\n\xe2\x80\x9cIt\xe2\x80\x99s strange that people think that a vaccine that has helped mil\xe2\x80\xa6',10482,None,567,835
2021-09-24 13:51:10,b'RT @setiogi: \xe2\x80\x9c[@BTS_twt] are all vaccinated &amp; we sympathize with people who fear vaccines because it\xe2\x80\x99s something that didn\xe2\x80\x99t exist before.\xe2\x80\xa6',2927,None,7,62
2021-09-24 13:51:10,b'The teacher\xe2\x80\x99s death comes at a time when school districts are debating whether to require employees get the COVID v\xe2\x80\xa6 https://t.co/v70eE8YvHl',0,None,16156,596
2021-09-24 13:51:10,"b'Brazil\xe2\x80\x99s president condemns vaccine passports, suppression of early COVID treatments - LifeSite https://t.co/cLYi1wi9BB'",0,None,3441,865
2021-09-24 13:51:10,b'3/n \n\nOf vaccine from manufacturers.\n\nBut does individual demand drive government policy and purchasing? If there w\xe2\x80\xa6 https://t.co/bKqQQLgk47',0,None,936,2853
2021-09-24 13:51:09,"b'RT @agustranda: seokjin acknowledging vaccine hesitancy while being empathetic, kind and encouraging just makes me feel really, really warm\xe2\x80\xa6'",7235,None,298,2612
2021-09-24 13:51:09,"b'RT @nytimes: A one-month-old baby in Turkey was mistakenly injected with Pfizer\xe2\x80\x99s Covid vaccine in July, officials and the child\xe2\x80\x99s family s\xe2\x80\xa6'",126,None,156,481
2021-09-24 13:51:09,b'RT @setiogi: \xe2\x80\x9c[@BTS_twt] are all vaccinated &amp; we sympathize with people who fear vaccines because it\xe2\x80\x99s something that didn\xe2\x80\x99t exist before.\xe2\x80\xa6',2927,None,11,245
2021-09-24 13:51:09,b'RT @jinslaf: that vaccine take from Jin was the best thing ive heard from a celebrity in the pandemic',7243,None,237,86
2021-09-24 13:51:09,"b'RT @agustranda: seokjin acknowledging vaccine hesitancy while being empathetic, kind and encouraging just makes me feel really, really warm\xe2\x80\xa6'",7235,None,8,39
2021-09-24 13:51:09,b'RT @lisabowes: after listening to the news this morning 14 yr old says:\n\n\xe2\x80\x9cIt\xe2\x80\x99s strange that people think that a vaccine that has helped mil\xe2\x80\xa6',10482,None,350,551
2021-09-24 13:51:08,b'RT @tonyposnanski: Mike Flynn thinks we are going to put the vaccine in salad dressing and I hope that the FDA will lettuce do this.',1176,None,75,93
2021-09-24 13:51:08,"b'I got my second vaccine shot \ntoday and I am fully vaccinated, but I have muscular pain too much now.'",0,None,2,3
