created,text,retwc,hashtag,followers,friends
2021-10-18 22:12:33,b'RT @DrEricDing: @alieward Well said. Thank you. Also Moderna is a stronger vaccine among myeloma patients. #MultipleMyeloma patients should\xe2\x80\xa6',2,MultipleMyeloma,65,314
2021-10-18 22:12:30,"b'RT @ScienceCareers: Scientist (non-PhD) - Pearl River, New York - Pfizer #ScienceJobs https://t.co/TmW9L0CvAh'",1,ScienceJobs,123,109
2021-10-18 22:12:27,"b'RT @drboycewatkins1: Yes, #Pfizer is the 5th most popular stock owned in #Congress.  Johnson &amp; Johnson is 8th.  \n\nYet you trust these peopl\xe2\x80\xa6'",208,Pfizer,97,262
2021-10-18 22:12:27,b'RT @ChrisOD65316390: !!!!!! Thats BIG...              https://t.co/K5fX3mB2QN',6,None,16877,18518
2021-10-18 22:12:26,"b'@GheeZhee @DunwickLona @Newsweek Pfizer: ""Stop, I can\'t get any more erect""'",0,None,2536,3724
2021-10-18 22:12:25,"b""RT @Bel_B30: Remember when Pfizer needed to be kept at -70 degrees? They now say it's fine at room temp because $cience \xf0\x9f\x98\x82""",1454,None,347,161
2021-10-18 22:12:24,"b""RT @LadeyJust: @mpg25mary @Rampage95SGT True. Doesn't matter what one does if they're going to get sick no way to avoid it. None of these a\xe2\x80\xa6""",1,None,8821,9126
2021-10-18 22:12:24,"b""RT @Bel_B30: Remember when Pfizer needed to be kept at -70 degrees? They now say it's fine at room temp because $cience \xf0\x9f\x98\x82""",1454,None,40,149
2021-10-18 22:12:22,"b'RT @TheM0dalice: BlackRock, who is buying up homes and foreclosures at record speed in the United States has an ownership of 262,067,651 sh\xe2\x80\xa6'",1950,None,889,1754
2021-10-18 22:12:22,b'RT @ChrisOD65316390: !!!!!! Thats BIG...              https://t.co/K5fX3mB2QN',6,None,6393,7020
2021-10-18 22:12:21,"b'RT @TheM0dalice: BlackRock, who is buying up homes and foreclosures at record speed in the United States has an ownership of 262,067,651 sh\xe2\x80\xa6'",1950,None,844,1160
2021-10-18 22:12:20,b'RT @AtlRey: Fun fact: All 3 FDA-authorized COVID-19 vax companies currently employ former FDA commissioners on their boards. Surprised?\n\nDr\xe2\x80\xa6',39,None,9616,10236
2021-10-18 22:12:17,b'RT @ChrisOD65316390: !!!!!! Thats BIG...              https://t.co/K5fX3mB2QN',6,None,1648,2638
